"","test_class","pred_class","Prob","X5","X6","X7","X8","X9","result_5","result_6","result_7","result_8","result_9"
"7992",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7993",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7994",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7995",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7996",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7997",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7998",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"7999",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8000",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8001",4,4,0.761904761904762,TRUE,TRUE,TRUE,FALSE,FALSE,"TP","TP","TP","FN","FN"
"8002",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8003",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8004",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8005",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8006",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8007",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8008",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8009",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8010",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8011",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8012",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8013",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8014",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8015",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8016",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8017",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8018",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8019",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8020",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8021",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8022",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8023",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8024",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8025",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8026",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8027",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8028",4,4,0.619047619047619,TRUE,TRUE,FALSE,FALSE,FALSE,"TP","TP","FN","FN","FN"
"8029",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8030",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8031",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8032",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8033",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8034",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8035",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8036",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8037",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8038",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8039",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8040",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8041",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8042",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8043",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8044",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8045",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8046",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8047",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8048",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8049",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8050",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8051",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8052",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8053",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8054",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8055",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8056",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8057",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8058",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8059",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8060",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8061",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8062",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8063",4,4,0.761904761904762,TRUE,TRUE,TRUE,FALSE,FALSE,"TP","TP","TP","FN","FN"
"8064",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8065",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8066",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8067",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8068",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8069",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8070",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8071",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8072",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8073",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8074",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8075",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8076",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8077",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8078",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8079",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8080",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8081",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8082",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8083",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8084",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8085",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8086",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8087",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8088",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8089",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8090",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8091",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8092",4,4,0.857142857142857,TRUE,TRUE,TRUE,TRUE,FALSE,"TP","TP","TP","TP","FN"
"8093",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8094",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8095",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8096",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8097",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8098",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8099",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8100",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8101",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8102",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8103",4,4,0.761904761904762,TRUE,TRUE,TRUE,FALSE,FALSE,"TP","TP","TP","FN","FN"
"8104",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8105",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8106",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8107",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8108",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8109",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8110",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8111",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8112",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8113",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8114",4,4,0.714285714285714,TRUE,TRUE,TRUE,FALSE,FALSE,"TP","TP","TP","FN","FN"
"8115",4,1,0.80952380952381,TRUE,TRUE,TRUE,TRUE,FALSE,"FP","FP","FP","FP","TN"
"8116",4,1,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"FP","FP","FP","FP","FP"
"8117",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8118",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8119",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8120",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8121",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8122",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8123",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8124",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8125",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8126",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8127",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8128",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8129",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8130",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8131",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8132",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8133",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8134",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8135",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8136",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8137",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8138",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8139",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8140",4,1,0.571428571428571,TRUE,FALSE,FALSE,FALSE,FALSE,"FP","TN","TN","TN","TN"
"8141",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8142",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8143",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8144",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8145",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8146",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8147",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8148",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8149",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8150",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8151",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8152",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8153",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8154",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8155",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8156",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8157",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8158",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8159",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8160",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8161",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8162",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8163",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8164",4,4,0.80952380952381,TRUE,TRUE,TRUE,TRUE,FALSE,"TP","TP","TP","TP","FN"
"8165",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8166",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8167",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8168",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8169",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8170",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8171",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8172",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8173",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8174",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8175",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8176",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8177",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8178",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8179",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8180",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8181",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8182",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8183",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8184",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8185",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8186",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8187",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8188",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8189",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8190",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8191",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8192",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8193",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8194",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8195",4,4,0.80952380952381,TRUE,TRUE,TRUE,TRUE,FALSE,"TP","TP","TP","TP","FN"
"8196",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8197",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8198",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8199",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8200",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8201",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8202",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8203",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8204",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8205",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8206",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8207",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8208",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8209",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8210",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8211",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8212",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8213",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8214",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8215",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8216",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8217",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8218",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8219",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8220",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8221",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8222",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8223",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8224",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8225",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8226",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8227",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8228",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8229",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8230",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8231",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8232",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8233",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8234",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8235",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8236",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8237",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8238",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8239",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8240",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8241",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8242",4,4,0.80952380952381,TRUE,TRUE,TRUE,TRUE,FALSE,"TP","TP","TP","TP","FN"
"8243",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8244",4,3,0.571428571428571,TRUE,FALSE,FALSE,FALSE,FALSE,"FP","TN","TN","TN","TN"
"8245",4,3,0.954545454545455,TRUE,TRUE,TRUE,TRUE,TRUE,"FP","FP","FP","FP","FP"
"8246",4,3,0.714285714285714,TRUE,TRUE,TRUE,FALSE,FALSE,"FP","FP","FP","TN","TN"
"8247",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8248",4,4,0.952380952380952,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8249",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8250",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8251",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8252",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8253",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8254",4,4,0.904761904761905,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
"8255",4,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,"TP","TP","TP","TP","TP"
